Tweets,Favorite,Retweets,Engagement,Sentiment,Tweet Length,Exclamations/Questions,Capital Letters,Passion
"This was an execution. This cop was a terrorist. This cop was just found not guilty in court.

This is why  exists. This is why Colin Kaepernick knelt. This is wrong. ",0,0,0,-0.125,169,0,11,11
Obviously @POTUS agreed that  ..... Time you pitch in and make a real difference! #Resist will only hold back your potential & bring strife & turmoil. Help to #MAGA because #AllLivesMatter ???? ,1,1,2,0.05,194,1,19,20
ANTISEMITIC NAZI RACIST LITERALLY HITLER #MAGA #DrainTheSwamp #Resistance  #WhiteLivesMatter #LiveMatters @realDonaldTrump @Realjmannarino @VeteransGo @RedPillBlack @RedNationRising @BasedMonitored ,3,1,4,0.0,198,0,65,65
Bend Your Knee  via @YouTube New protest song from Terry Abrahamson and Derrick Procell. Please share! #ColinKaepernick  #FreeSpeech #NFLProtest #ProtestSong #NoDisrespect #PoliticalFootball,0,0,0,0.17045454545454544,190,1,28,29
"When Black women speak, LISTEN. 

 #BlackGirlMagic ",4,1,5,-0.16666666666666666,53,0,14,14
"We will never forget you, but we miss you so much and we will continue to support our   and Freedom March

#USA #American ##racism #MeToo #blackish ",5,2,7,0.1,150,0,12,12
Look at the Blacklivesmatter ting on Yonge Street few years back ???...all the good girls left with a bad bitch ..yea ,0,0,0,-0.03999999999999998,118,0,7,7
"If you are a white person and wondering what  is about 

you. are. an. asshole ",47,20,67,0.0,81,0,4,4
"Beyoncé Surprises Colin Kaepernick To Present Him With Muhammad Ali Legacy Award!
#Beyonce #Kaepernick #ImWithKap #Bey #MuhammedAli #Beyoncé #BlackExcellence #BlackTwitter  ",335,102,437,0.0,174,1,28,29
Remember when Mark Viverito used shady backroom deals to kill even the weakest police brutality reform package after the  movement? #RightToKnowAct #MMVlegacy,3,1,4,-0.25,158,1,13,14
"
Omg #Untouchable  #Eminem #Racism #RacistLeos #EndWhiteSupremecy excellent rap. Goosebumps #KneelWithKap  #TakeAKnee",0,0,0,1.0,118,0,19,19
"This was written at one of my campus' bathrooms. Almost no one says being White is not okay. I think social justice activists, me included, want people of color & other systematic & socially oppressed groups to be accepted & equal in legal & social spheres.  ",0,0,0,-0.009375,259,0,7,7
" 

Justice being served.

",0,0,0,0.0,30,0,4,4
"The 'Racial Cleansing' That Drove 1,100 African American Residents Out Of Forsyth County, Georgia  
#BlackTwitter #blackish ",0,0,0,0.0,125,0,18,18
"This has to stop. 

#theresistance #geeksresist #resist #VetsAgainstTrump 
@Colinkaepernick7  ",1,1,2,0.0,97,0,8,8
"Starting at midnight on Sunday, December 10, we will proudly light our dance floor in ?blue? in solidarity with @HRW on #HumanRightsDay! ??? #StandUp4HumanRights #LGBTQrights  #TransLivesMatter ",4,2,6,0.25,194,1,24,25
"The Brutal Police Execution of Daniel Shaver ?

Sadly I've studied 100s of videos of American police executing non-violent, unarmed people. This is one of the worst I've ever witnessed. ??

#USA #Racismo #Racism #MeToo #blackish #BLM  ",4,4,8,-0.59375,239,0,24,24
"This is insane. Racists are nuts. Oh, and yes,  ",0,0,0,-1.0,48,0,6,6
Every damn day we fight. #Justice4PatriciaHill  ,0,0,0,0.0,48,0,7,7
"If you?re horrified by Daniel Shaver?s untimely death, yet against Black Lives Matter, consider that Shaver might well be alive if only the Mesa police department had long ago adopted reforms of the sort that  suggests.


#USA #Racismo #BLM ",5,1,6,-0.029166666666666664,244,0,18,18
"This needs to stop, systematic racism can't happen in 2018. Justice for Pedro Pierre.  ",0,0,0,0.0,87,0,7,7
Some white people are big mad that Amazon's 'Alexa' believes   ,79,34,113,-0.20833333333333331,63,0,6,6
"#StayWoke: Former President #Obama Warns Voters of Nazism in #America! 
 ",0,0,0,0.0,74,1,10,11
"Please support those impacted by jail violence
@PowerDignity

",1,0,1,-0.1,65,0,6,6
"Daniel Shaver, A white man falls under ",0,0,0,0.0,39,0,6,6
"2017 recap.

  #ItsOKtobewhite #Amazon #Alexa #WTF #twothousandseventeen #fucked #SorryNotSorry #KillMePlease #Goodnight ",5,0,5,-0.55,123,0,18,18
"?You can?t learn to be an ally in a bubble. You can?t read it in a book. It?s about practicing and getting feedback. When you know better, you do better.? -@herhighnessDon #NSEC17 ",4,3,7,0.5,180,0,12,12
Yay....just ordered this!!! #blm  ,0,0,0,0.0,34,3,1,4
We will get your #voice heard on #Facebook and #Twitter. Contact us for more details on having your comments in the #spotlight!  #notmypresident  #ally #lgbtq #socialjustice #loveislove #lovewins #activist,0,1,1,0.625,205,1,4,5
How can you be confident if you?re missing this??  @BrownGirlBlogs #BlackTwitter  #confidence #Motivation #motivational #inspiration #inspirational #WOC #BlackWomenLead #browngirlbloggers #FridayReads #FRIDAY #FridayNight,0,0,0,0.26666666666666666,221,0,26,26
Activists Continue Push for  Agenda in Campaign - NBC News ,0,0,0,0.0,59,0,12,12
"The best way to applaud this company's noble effort at saving both officer and civilians' lives: $LLLI Get onboard. ??????????

 #BlueLivesMatter #MyLifeMatters ",1,0,1,0.8,163,0,15,15
It's about time police are held accountable for their actions. #WalterScott  ,0,0,0,0.0,77,0,6,6
Show up tomorrow to protest against modern day slavery in Libya. We are marching to break the chains #ANTISLAVERY   ,25,14,39,0.2,116,0,17,17
Justice for #DanielShaver who was murdered by a cold-blooded madman with a badge. ,4,0,4,0.0,82,0,6,6
"Don't  as much when it is #Muslims doing the genocide, enslavement, torture, and trafficking? Or does #Islam get a pass (again)? ",17,26,43,0.2,129,2,7,9
"EPIX HD: watch 1000?s of BIG movies like Selma Online!  #FreedomFriday
 ",0,1,1,0.0,73,1,16,17
"i've watched this video and it's DISGUSTING. how can this man be acquitted? i can't wait to see what @TomiLahren, @FoxNews & the likes have to say about this CRIME. fyi, when we were saying that  it was to protect EVERYONE. #ColinKaepernick ",0,0,0,-1.0,241,1,32,33
"Your move, #AllLivesMatter.

 #ACAB #FuckThePolice #DanielShaver 

",3,0,3,0.0,71,0,16,16
"#NYC 

Face to Face with A Child?s Untimely Death in ?Letters in the Dirt? (The NoPro Review): 
Aiyana Mo?nay Stanley-Jones is dead and she needs our help



 #immersivetheatre #interactive  #review @TheTankNYC ",0,0,0,-0.2,218,0,24,24
"Funny how the only people calling for justice for #DanielShaver are  folks when allllll those ""BUTWHATABOUTWHITELIVES?!"" people are nowhere to be found ? ",46,11,57,0.125,154,2,28,30
BBC News - Daniel Shaver: Police officer not guilty of murder   ,1,1,2,0.25,64,0,10,10
"Remember when their articles provided that Ohh..ah Ha..moment?
Like..hey..now..self-determination wins. 
Greece alternative economics
#Indigenous Led resistance 
#NoDapL
ICE
 
#j20
RNC
Digital security 

The List goes on....and on... ",3,0,3,0.15,245,1,22,23
Couldn?t be more excited for @herhighnessDon?s keynote at #NSEC17 after her amazing talk last year and because .,4,0,4,0.36875,112,0,9,9
"Over and over, I see black folks who advocate  being just as vocal when white folks (like #DanielShaver) are killed by police. It's white people whose advocacy less often crosses racial lines. Hence the hashtag.",148,60,208,-0.10666666666666666,211,0,9,9
"If you're going to hold more regard for @realDonaldTrump than @repjohnlewis in the context of Civil Rights (or any, context, for that matter) then you're not only a moron, but you're also a racist. 
#Resist  #BLM #ImpeachTrump",12,4,16,-0.10000000000000002,227,0,14,14
Williamsville church's 'Black Lives Matter' sign vandalized - WBFO   ,0,0,0,-0.16666666666666666,69,0,11,11
"All those crying ""oppression"" & victimhood infected  fuckheads who use ""Slavery"" as an excuse for their backward & criminal attitudes, abuse #USA for their miseries. But none want to go back to #Africa that they miss so terribly. ",1,1,2,-0.33,230,0,10,10
"oh na read this timeline, y?all. #FreeDaairra #FreeCyntoia  #BlackGirlsMatter #injusticesystem ",8,6,14,0.0,95,0,10,10
I cannot watch the video. How on earth does the judge justify not showing this evidence during trial??  ,0,0,0,0.0,104,2,5,7
"People hate so much and gain nothing from it. Just anger and empowering the hater. 

#fridayfeeling #racism  #Melanin #Beyonce #amreading #Sagittarius #LifeEsidimeni #InfluentialFridays #indigochild #Spirit #RisingTogether #HappyMinhoDay #fashionblogger #blogger",0,0,0,-0.43333333333333335,264,0,18,18
"Maybe it?s time to empathize with the  movement 
If a cop can walk Scott free after executing a sobbing unarmed inebriated teenager then nobody is safe
#danielshaver ",1,0,1,0.45,168,0,6,6
Reminder this is happening tomorrow? #Libyablackslavetrade #slavery  #march #protest #antislavery ,3,2,5,0.0,98,0,3,3
"It's time to denormalize republicanism
",0,0,0,0.0,40,0,4,4
.@realDonaldTrump will be livid at this news !  ,0,0,0,0.0,48,1,5,6
"Man, pretty soon all the racist white people are gonna hate Eminem too.. #Untouchable ",1,0,1,-0.18333333333333332,86,0,4,4
"Your daily reminder that #culturalappropriation is an #SJW lie, there is only two genders #nonbinary , modern #Feminism want to ruin the world, #Antifa and  are terrorist",0,0,0,0.06666666666666668,170,0,9,9
"Think Smart and Live!  Respect Yourself !
 
#religion #peace     #alm    #faith",0,0,0,0.21367694805194806,81,2,5,7
The #CulturalIQ Daily is out!  ,0,0,0,0.0,31,1,5,6
"Ex-#police officer gets 20 years in death of black man

#MichaelSlager #WalterScott #shooting 

 ",0,0,0,-0.16666666666666666,101,0,8,8
"American police are not guardians of law and the public.
They are state-endocered thugs, and nothing more.
",0,0,0,0.16666666666666666,109,0,5,5
"Ex-#police officer gets 20 years in death of black man

#MichaelSlager #WalterScott #shooting 

 ",0,0,0,-0.16666666666666666,101,0,8,8
"Make plans now to join us on Monday for a free screening of @WhoseStreetsDoc. Told by activists and leaders from the  movement, ?Whose Streets?? is an unflinching look at #Ferguson. Details here:  ",1,0,1,0.4,197,1,13,14
"On the days that end in Y, #IAmRootingforEverybodyBlack #BlackFriday #BlackTwitter  ",32,6,38,0.0,84,0,14,14
"This is why we fight. 
@SacPolice @sacsheriff complicit in cycles of abuse and torture. 

 
#Justice4PatriciaHill ",38,41,79,0.0,118,0,9,9
Is BLM really about all black lives or just the male ones. ,3,0,3,0.011111111111111118,59,0,7,7
"Critical decision yesterday after police officer sentenced for the shooting of #WalterScott. Even more than demanding accountability in cases of police brutality, we must work towards a day when the marginalized will be completely free.  ",3,1,4,0.3,238,0,7,7
"When racist white folks call black folks ""racist niggers"" 

#TrumpsAWhiteSupremacist #AltRight #Bigots #Merica #VetsVsHate  ",2,0,2,-0.08333333333333333,126,0,13,13
Just watched the last moments of #DanielShaver ?s life. What the fuck is all I can say. I need #AllLivesMatter to turn the fuck up. Where?s that adversarial energy y?all had for ? Asking for myself.,1,0,1,-0.26666666666666666,198,1,14,15
This is what  is all about. It?s about police brutality. Not black people being better than and if you can?t see that then you?re an idiot,0,0,0,-0.07222222222222223,138,0,6,6
"All you black women on here preaching black lives matter just wasting your time, when was the last time you heard a black man preach about something that didn?t affect him. You saw how they treated the woman Nelly raped. #We?reNotOnTheSameSide ",1,0,1,-0.125,244,0,12,12
"It finally happened--a cop (in this case, a former cop) got a conviction and prison sentence for shooting and killing an unarmed black man.  

",1,0,1,-0.05555555555555555,145,0,4,4
"All you asshole Leftists who have been screaming about cops killing unarmed BLACK MEN. Where is the OUTRAGE for this UNARMED WHITE MAN who was shot and killed by a cop?  along with the rest of you fake ass activists can kiss my ass...
",6,3,9,-0.21666666666666667,236,1,36,37
Thank you @jasleengrewall @nadya_agrawal @KajalMag 4 feat #DeepBlueShe #Mutiny2Unity music video/the 100+ artist/activists in it! @TaranaBurke 4 #MeToo #TimePOTY  #womensrights #diversity  #LGBTQ  #StandingRock @thefawz @valariekaur @aswadhin @ShankarAnoushka ,2,1,3,0.0,260,1,29,30
"Voter: ""When was the last time America was great?"" Roy Moore: ""I think it was great at the time when families were united?even though we had slavery?they cared for one another...Our families were strong, our country had a direction."" #nevermoore ",0,0,0,0.5083333333333333,246,1,7,8
"Watch NYXT for #HumanRightsWeek: our partners are shining a spotlight on , #disability rights, #humantrafficking, anti-#LGBT violence, the prison industrial complex and more now:  #HumanRightsDay ",0,1,1,0.1,196,0,18,18
Nah. Y?all better find my brothers and sister !  ??? ,0,0,0,0.625,53,1,18,19
#sayhisname             Daniel Shaver. Unarmed man excuted without process or trial by cops. Horrendous. #stopkillingblackpeople ,1,0,1,0.0,129,0,7,7
We write Shakespeare (a black woman) and @jamarbn78 (a closet republican) responds with hate.  ,0,0,0,-0.4833333333333333,95,0,5,5
"We live in constant poverty,influenced by education,culture,a broken systems,war,disease,exportation ,bribery& corruption.",0,0,0,-0.08787878787878789,122,0,4,4
Wer'e a community with a policing crisis. Another young black man dies after contact with the @metpoliceuk  #Justice4Nuno #NoJusticeNoPeace #PoliceBrutality,9,9,18,-0.033333333333333326,156,0,13,13
 all lives matter but not in the 'land of the free' #Trump ,2,2,4,0.4,59,0,4,4
White People Kills Me With The ?White Privilege ?!!! But You Got The Wrong Black Lady !!!  #Blacktwitter ,1,0,1,-0.2063802083333333,105,6,17,23
"Truth about #healthdisparities. #HealthProfessionals bear responsibility for this change in how they choose to treat ALL their patients.
Nothing protects black women from dying in pregnancy and childbirth 
 #MaternalHealth",2,0,2,-0.16666666666666666,224,0,12,12
"#NAACP #AMJoy #CNN #NYTimes #MSNBC #Maddow #Hardball
#Racist  thug steals weapons from off duty cop & thinks it?s funny. Says he stands with #Kaepernick 
",0,0,0,0.25,156,0,27,27
"This is fucking sick, when are we going to get involved @Conservatives and help sort this out. Also @jeremycorbyn where are you?re thoughts and comments on this?  ",0,1,1,-0.7142857142857143,163,1,6,7
 - An exploration of the  movement and social theory ,0,0,0,0.03333333333333333,53,0,20,20
A country that continues to allow its police force to execute its people without consequences is no democracy #DanielShaver  #StopKillingUs ,2,0,2,0.0,140,0,6,6
??Yes! Yes! Yes! #nonviolentresistance #peacefulprotest #SpeakTruth  ,3,0,3,0.0,69,3,8,11
Despite some of the wacky stuff  has done they started  out for a good reason. Every race has suffered unnecessary death at the  hands of cops not acting with restraint. The GOP would be wise to find a  way to strike a deal with #BLM. It would benefit all of us.,3,0,3,0.3,262,0,13,13
The fact that this guy?s skin color is the reason very few people know of this incident is a huge problem. This is just as outrageous as Eric Garner #AllLivesMatter #HumanLivesMatter  ,2,1,3,-0.2866666666666666,184,0,13,13
I wonder what  are doing to tackle the Africa slave trade?,0,0,0,0.0,58,1,5,6
?????? It?s a start.  ,1,0,1,0.0,22,0,4,4
Just because black-on-black crime is an issue doesn't mean the cops don't have to do their jobs right  #UWBintroESau17,0,0,0,-0.01339285714285715,118,0,7,7
those videos always make my heart hurt and my stomach drop never should someone's life be taken away so unjustly especially by cops who have so many ways they can deescalate a situation and restrain someone without so much force  & fuck you if u think otherwise,3,2,5,0.07499999999999997,261,0,1,1
"Remember all the times @UR_Ninja showed up?
 #NoDAPL and so many more. Support Independent Journos ",27,14,41,0.3333333333333333,100,1,15,16
"Rulers of #Illinois (Bruce Rauner) and #Chicago Illinois (Rahm Emanuel), hope the #Negro never sees this #video:  ",0,0,0,0.0,114,0,9,9
Today's example of why we need an inclusive movement to end police violence rather than isolated movements like  . We are stronger united. ,1,1,2,0.0,139,0,5,5
Black ppl can be used as beards to deflect someone's racism. Don't be somebody's beard. ,0,0,0,-0.16666666666666666,88,0,5,5
"#RoyMoore ~ ?I think it was #Great at the time when families were united. Even though we had #slavery, they cared for one another.""

#Psychology #FridayFeeling #AntiBlackRacism #Morality #MentalHealth  #BLM #BLMTO #CdnPoli #MCGA #MAGA #Culture #AbLeg #Elxn43 #Law",0,0,0,0.8,265,0,40,40
"Yet, THEY still love him. So, who's the fool?  ",1,0,1,0.5,47,1,9,10
Not Like This - #NoPrideHere By  NYC ,0,0,0,0.0,37,0,13,13
White supremacy exposed!!!  ,1,2,3,0.0,28,3,4,7
Ty Gil #WeShallOvercome In Hard Times    #Democracy #WomensRights #LGBTQRights  #Climate #Science #Peace ??????  #SaveOurDemocracy #ThisIsIt #SaveNetNeutrality #YourInternet = #Democracy STOP #GOPTaxScam #isms ,1,1,2,-0.2916666666666667,210,0,44,44
Finally a little bit of justice.  ,0,0,0,-0.1875,34,0,4,4
"?#Racism in the United States has been widespread since the colonial era... Members of the Ku Klux Klan, you should have expected us #Anonymous #OpDomesticTerrorism #OpAltRight #OpKKK #WhiteSupremacy #NazisIntheUSA #NoKKK #NoNazis   ",3,3,6,-0.1,233,0,34,34
"HEY #AllLivesMatter where you at?? Leaving  to do the work as USUAL. 
Also MISS me with that ?Blue Lives? & ?All Lives? BS. ",1,2,3,-0.125,125,2,26,28
"Anyone who doesn't believe in  and counters with #AllLivesMatter , how about you consider what happened to Daniel Shaver, and wonder again if militarizing police and giving little training in de-escalation to cops is a good idea. or do just #BlueLivesMatter ? ",2,2,4,0.25625,260,1,12,13
"Former South Carolina police officer Micheal Slager has been sentenced to at least 19 years in jail for the shooting in the back of Walter Scott.

 #PoliceBrutality #racialjustice",0,0,0,-0.1,181,0,12,12
Weekend read for everybody! I love this paper so much! #infolit  ,3,0,3,0.375,65,2,5,7
"Where are you #WhiteLivesMatter or #AllLivesMatter supporters???? This is why we protest against police brutality, because men like #DanielShaver face injustice and die at the hands of police officers. This is one of the many reasons we say ",1,0,1,0.5,241,4,14,18
"James Arthur Jimmy Baldwin (August 2, 1924 ? December 1, 1987) was an American writer and social critic.  #BlackGirlMagic ",2,4,6,0.016666666666666666,122,0,13,13
progress  ,0,0,0,0.0,10,0,3,3
This was the first time in a while I?ve found myself needing to look away from something because of the horror it contained. I will never understand how this isn?t murder. Never.  ,4,5,9,0.25,180,0,7,7
THIS IS WHY THEY KNEEL!  ,0,0,0,0.0,25,1,21,22
Long as it?s not another black persons taking a black persons life   and that shit is sick,0,0,0,-0.2595238095238095,90,0,4,4
#Alabama #Republicans # Democrats  #Women . . .  Moore's incredible 'even though we had slavery' quote @CNNPolitics ,1,0,1,0.9,116,0,10,10
Is this the last piece to your confidence puzzle??  @BlacksWhoBlog #BlackTwitter  #melaninpoppin #HBCU #hbcus #FridayFeeling #FridayReads #bloggers #Motivation #motivational #Inspire #inspiration #confidence #selfesteem #BlackWomenAtWork,1,0,1,0.0,237,0,23,23
Michael Slager's conviction for killing Walter Scott is a rare example of police accountability.   ,0,2,2,0.3,99,0,7,7
"There was no reason for this! The man could have safely been cuffed when lying on the ground. Instead he was terrorized, scared, confused, & made a mistake that didn?t deserve a death sentence.  ",0,0,0,0.04999999999999999,195,1,6,7
White Privilege 101  #WhiteSupremacy #WhitePrivilege #Negus #Law #System ,0,1,1,0.0,73,0,12,12
WATCH- Barbary Coast Muslims Making a Killing Auctioning Off Enslaved Africans *VIDEO* #Libya  #Slavery  ,0,0,0,0.0,105,0,24,24
"""For people with disabilities, particularly men of color, the experience of arrest is extraordinarily common. They are constantly exposed to this risk.""  #DisabilitySolidarity #CripTheVote ",17,21,38,-0.04583333333333334,189,0,10,10
"""For people with disabilities, particularly men of color, the experience of arrest is extraordinarily common. They are constantly exposed to this risk.""  #DisabilitySolidarity #CripTheVote ",22,21,43,-0.04583333333333334,189,0,10,10
U.S. Black Mothers Die In Childbirth At Three Times The Rate Of White Mothers : NPR -   ,1,0,1,-0.08333333333333333,88,0,21,21
"Say their name. Crayton West, 2016-01-17 .",0,0,0,0.0,42,0,6,6
"I want to cry and scream, and hug every black person I know. then fight how ever I can for change.

",0,1,1,-0.16666666666666666,102,0,3,3
" uses a fist emoji, because it's inherently violent
#AltRight ?? uses a love heart, because... ",19,4,23,-0.15000000000000002,96,0,5,5
#Eminem Rants Against White Privilege in ... #BigHollywood  #ColinKaeperncik #DonaldTrump #news  ,1,1,2,0.0,97,0,14,14
Now that an unarmed white man was shot and killed by a cop and the cop walked I wonder what the #AllLivesMatter crew has to say. In the meantime  crew will speak about about this injustice.,0,1,1,-0.1,189,0,9,9
It should have been life!  ,0,0,0,0.0,27,1,4,5
", #UnfairAndLovely, #SayHerName, #DefendDACA and the nearly fresh #TakeAKnee are scarce a hardly any instance of hashtags that chalk up pushed cultural relocation into the vanguard of mainstream info reporting and elegance via community media ? s...",1,0,1,0.0361111111111111,249,0,17,17
The latest Dope Sheets!   #shesgottahaveit,0,0,0,0.625,42,1,3,4
Love is always a demonstration - not just a set of words or a feeling. #TrapaDrive #BlackLove #BlackGirlsRock #BlackGirlMagic #WCW #WCE ,15,5,20,0.5,136,0,20,20
Investigation launched after young black law student dies in police custody: Another one dead and nothing said.  #Justice4Nuno #NoJusticeNoPeace #PoliceBrutality ,20,23,43,-0.08888888888888889,162,0,13,13
This is why  exist. How is this NOT murder? When will this stop? ,2,0,2,0.0,65,2,9,11
"Capitalism Sucks!
#nurses  #1u @MassNurses @PDA_Mass @Boston_DSA @PVDemSoc ",5,2,7,-0.375,76,1,19,20
"I don't #date nor #marry #Black #Women, but....!!! 
.
.
.
#BLM #blackwomen #women #CeCe #CeCeFerrari #blackpower #melanin #wakeup #love #blackisbeautiful #blackunity #blacklove #blackconsciousness #alllivesmatter #blackpride #blackhistory ",1,0,1,0.08723958333333337,243,3,27,30
"I guess cops killing unarmed men and getting away with murder isn?t just exclusive to . 
",0,0,0,0.0,90,0,4,4
#WinterBreak  official starts today......... But won't rear cause I have to study for #GRE . Its worth it.... #Gradschool  #immigrants #refugees,1,0,1,0.3,144,0,12,12
"Freedom is ultimately endangered when a people place too great an emphasis on rights and too little on responsibility 
Make ",0,0,0,0.2041666666666667,125,0,5,5
"This is something everyone living in this country needs to see.
That being said, it's one of- if not THE- most horrific, senseless, heartbreaking & heartshattering ""cops killing unarmed black kids"" video I've seen so keep that in mind if you choose to watch it.  ",1,0,1,-0.2222222222222222,264,0,9,9
 now too,0,0,0,0.0,8,0,0,0
[#podcast] Will #leadership embrace the opportunity that #diversity represents?  #career #women  #marketing #branding,0,0,0,0.0,117,1,1,2
"New blog post up!



 #Blog #MichaelBrown #Ferguson",0,0,0,0.17045454545454544,55,1,8,9
"""Big Sean"" Let's give em somethin to talk about 
If  Drain The Swamp Alabama #ALSen ",0,0,0,0.0,85,0,14,14
"An Open Letter To Joe Scarborough: This Is More Than About Mike Brown 
  #MustRead",0,0,0,0.25,83,0,18,18
?JUDGE JUDY rules MATT LAUER - NOT GUILTY!? ?HEY MATT -  2!????#mattlauer? ,0,0,0,0.390625,75,2,50,52
"Both #MeToo and  remind us that power corrupts and absolute power corrupts absolutely. Let's hold one another accountable for how we use our power. If we do that consistently, we can avoid much suffering, now and in the future.",0,0,0,0.17,227,0,8,8
End police brutality!!!  ,5,5,10,0.0,25,3,4,7
"Finally justice for #WalterScott, shot and framed by a dirty cop.  ",0,0,0,-0.3,67,0,3,3
 #WhitePeople are shot by police as well when they dont follow police instructions there is no #WhitePrivilege ALWAYS FOLLOW POLICE INSTRUCTIONS  #mega #maga #MakeAmericaGreatAgain #FridayFeeling #FridayThoughts #BlueLivesMatter ,0,0,0,0.0,229,0,48,48
"
Where is @BreitbartNews for #DanielShaver where's #AllLivesMatter and #WhiteLivesMatter for him. He was shot in cold blood. Hopefully #blm  can realize it's not the color black, but the color blue that needs to be focused on @BLMLA @BLMNYC",1,0,1,-0.25555555555555554,241,0,27,27
if you want to have a real racial discussion first you must understand that ?black? and ?white? have nothing to do with skin color...understanding that if someone said ?he is black? they would be saying you were ?evil cursed  cold hearted? #FridayFeeling ,0,0,0,-0.2119047619047619,255,0,5,5
It's about time.  ,1,0,1,0.0,18,0,4,4
"Painting an entire group as BAD the using it as excuse to torture, enslave etc then blame victims of after effects of Trauma #TRUTH  #Nativelivesmatter",0,0,0,-0.25,151,0,12,12
"well how about, thank  you @xijinping for the garden light,
champions of the most exalted #PPI
*meow*
sent one to of the 3.5+Billion Princesses, my Daughter, champion of  & desires to be a makeup artist, maybe even like @bjork &lt;3
Cheers!",1,0,1,0.5125,244,1,7,8
To ALL Trump Supporters & Fox News: If Trump never committed a crime then no one can dig deep and find one he committed. Stop this witch hunt nonsense! #resist #TheResistance  #news #BREAKING #BreakingNews #Mueller #MuellerInvestigation #politics #foxnews #cnn,1,0,1,0.0,260,1,29,30
"Let the record show, I have yet to see any cop who is apart of #BlueLivesMatter condemn #PhillipBrailsford 
You know the same way they want  to condemn every black murdering cops 

#DanielShaver ",58,31,89,-0.08333333333333333,198,0,13,13
"Yesterday, I found hope in #WalterScott's murderer seeing justice. Today... well, fuck. #DanielShaver deserves better than this corrupt injustice system  ",0,0,0,-0.13333333333333333,154,0,10,10
".@MooreSenate said the last time America was great was during slavery. Finally, a man with the courage to speak the truth about @realDonaldTrump and the @GOP?s policies.
#MAGA #NoMoore #TrumpSexPredator #Racists4Trump  #TrumpRussia #ImpeachTrump #VoteDougJones",6,0,6,0.26666666666666666,261,0,30,30
SO MUCH #BLACKEXCELLENCE ?????? #BlackPanther #BlackPantherSoLit  ,6,4,10,0.2,66,0,30,30
" 

what a tragedy we live in ",0,0,0,0.13636363636363635,31,0,3,3
"If you can?t be in the streets, you still can help us fight. 

 

Donate here ",16,12,28,0.0,82,0,2,2
"than white people. However, behind all the funny jokes and scenarios in this episode, is something more racial. The episode, The Gang Turns Black, shows how difficult it is to black in America and shows some issues that have happened before.  (2/2)",0,0,0,-0.06904761904761904,248,0,10,10
"Grace Horse is the perfect gift for your passionate and community service driven loved ones. They will enjoy reading the author?s trials and truths of his faith walk and the justice system of Georgia.

#GiftGuide  #SocialJustice  #DavisSimmonsPublishing ",0,0,0,0.5125,256,0,14,14
 #AIRITOUTRADIO #rap you don't need street cred when you got money ,0,0,0,0.0,67,0,13,13
Stay tuned for the big announcement!! #bepatient #TrustTheProcess #imrootingforeverybodyblack  ,0,0,0,0.0,95,2,7,9
#BlackTwitter #AlabamaValues #Alabamaelection #ALSenate  but don?t do anything radical like get out and vote or anything ,0,0,0,0.0,121,0,11,11
.@ScottAdamsSays is officially working directly with the New York Chapter of  @HawkofNewYork to help make things better. Watch Scott's presentation on how to help his teammates here. Let's see what we can do! ,0,1,1,0.2871212121212121,209,1,15,16
"How would you describe the resistance movement in the US? 

@MichaelSkolnik joins @AJStream Monday to discuss: 

#NotMyPresident
#MeToo

#DefendDACA
#HereToStay
#MuslimBan
#SaveACA
#TaxReformScam

and more. ",13,11,24,0.5,220,1,34,35
another platinum track!  #followforfollow #likeforlike #newmusic #edm #drake ,2,0,2,0.0,77,1,0,1
"#TheResistance #AltLeft #antifa #feminist  #democrats are IMPLODING from #SexualHarassment, #pedophilia, #corruption & #scandal in #Hollywood & #WashingtonDC?

But the #Biased #liberal ""#MSM"" #NYtimes thinks ""The G.O.P. Is Rotting""??????#LiberalLogic ",0,1,1,0.0,253,1,37,38
 for Your information-@realDonaldTrump is delivering on Promises to build jobs jobs jobs for All-especially minorities. If BLM is still against that then #BLM misrepresents itself! Which is it??? ,1,0,1,0.0,196,2,16,18
"Ok white folks, NOW can you empathize? I see some comments saying things like ?I would have been shot? and ?Why was that cop escalating the situation??
#HandsUpDontShoot  ",0,0,0,0.25,172,2,14,16
Great talk on empowering people to address real-time community needs @strtwyze @AntwiAkom  ,2,1,3,0.8,91,0,6,6
"What can Libya?s ?slave auctions? tell us about the humanitarian system?

@Nanjala1 via @IRINNews 

| #Libya   #Racism #ReShapeAid 

",3,4,7,0.0,139,1,16,17
"I hope not. Because if it IS, im gonna go OFF. ?
#blm  #resist  ? #slavery ",0,0,0,0.0,76,0,10,10
damemagazine: Why the NFL?s promise to set aside $89 million toward Black causes is historical via draytontiffanie:   #NFLBoycott,0,0,0,-0.08333333333333333,129,0,9,9
Prediction:  will ask all the questions; not that they don't already know the answers.  ,0,0,0,0.0,88,0,4,4
 #NativeLivesMatter and we must #EndWhiteSilence because my fellow white folks need to use our privilege to change this. This is not ok. ,2,1,3,-0.125,137,0,10,10
Good Morning I hate police officers  #PedroPierre,6,1,7,-0.05000000000000005,49,0,8,8
Why the @NFL?s promise to set aside $89 million toward Black causes is historical via @draytontiffanie:   #NFLBoycott,0,1,1,-0.08333333333333333,117,0,9,9
"Jurors in doctor's civil trial overwhelmed by photos, details of 8-year-old's torture slaying   ",0,0,0,0.0,96,0,4,4
